hgnc_symbol	entrezgene_id	chromosome_name	start_position	end_position	strand	CHR	win_start	win_end
SEMA4A	64218	1	156117157	156147543	1	1	156082157	156157543
MYO3B	140469	2	171034655	171511681	1	2	170999655	171521681
YRDC	79693	1	38268616	38273857	-1	1	38258616	38308857
LRIF1	55791	1	111489807	111506701	-1	1	111479807	111541701
CENPBD1	92806	16	90036206	90038942	-1	16	90026206	90073942
ABCC9	10060	12	21950335	22094336	-1	12	21940335	22129336
NXPE3	91775	3	101498046	101547073	1	3	101463046	101557073
C1orf122	127687	1	38272651	38275126	1	1	38237651	38285126
YTHDC1	91746	4	69176105	69215807	-1	4	69166105	69250807
MAP2K2	5605	19	4090319	4124126	-1	19	4080319	4159126
FAM49B	51571	8	130851839	131029375	-1	8	130841839	131064375
DBNDD1	79007	16	90071273	90086536	-1	16	90061273	90121536
PCDHAC2	56134	5	140345820	140391936	1	5	140310820	140401936
MAP3K13	9175	3	185000729	185206885	1	3	184965729	185216885
DPCR1	135656	6	30908749	30921998	1	6	30873749	30931998
AKNA	80709	9	117096436	117156685	-1	9	117086436	117191685
MTF1	4520	1	38275239	38325292	-1	1	38265239	38360292
LRRC17	10234	7	102553438	102585396	1	7	102518438	102595396
NMB	4828	15	85198360	85201794	-1	15	85188360	85236794
MUC21	394263	6	30951495	30957680	1	6	30916495	30967680
SLC26A6	102465495	3	48663156	48672926	-1	3	48653156	48707926
SLC26A6	65010	3	48663156	48672926	-1	3	48653156	48707926
TPRA1	131601	3	127291912	127317094	-1	3	127281912	127352094
PKP3	11187	11	392614	404908	1	11	357614	414908
DRAM2	128338	1	111659955	111682838	-1	1	111649955	111717838
MUC22	100507679	6	30978251	31003179	1	6	30943251	31013179
KIAA1033	23325	12	105501102	105562912	1	12	105466102	105572912
C6orf15	29113	6	31079000	31080336	-1	6	31069000	31115336
SBF1	6305	22	50883429	50913454	-1	22	50873429	50948454
PEG10	23089	7	94285637	94299007	1	7	94250637	94309007
PICALM	8301	11	85668727	85780924	-1	11	85658727	85815924
DDIT4L	115265	4	101107027	101111939	-1	4	101097027	101146939
SEC11A	23478	15	85212775	85259947	-1	15	85202775	85294947
TLCD2	727910	17	1611064	1613732	-1	17	1601064	1648732
PSORS1C1	170679	6	31082527	31107869	1	6	31047527	31117869
LY96	23643	8	74903587	74941322	1	8	74868587	74951322
ACSM3	6296	16	20621565	20808903	1	16	20586565	20818903
LILRB2	10288	19	54777675	54785039	-1	19	54767675	54820039
ARMC10	83787	7	102715328	102740205	1	7	102680328	102750205
NUDT14	256281	14	105639275	105647660	-1	14	105629275	105682660
ABCG5	64240	2	44039611	44066004	-1	2	44029611	44101004
ADIG	149685	20	37209838	37217106	1	20	37174838	37227106
EMCN	51705	4	101316498	101801283	-1	4	101306498	101836283
TBC1D9B	23061	5	179289066	179334859	-1	5	179279066	179369859
TAX1BP1	8887	7	27778950	27884183	1	7	27743950	27894183
INPP5B	3633	1	38326369	38412729	-1	1	38316369	38447729
ELOVL7	79993	5	60047618	60140216	-1	5	60037618	60175216
ARHGAP40	343578	20	37230577	37279678	1	20	37195577	37289678
PCDHB1	29930	5	140430979	140433512	1	5	140395979	140443512
CMYA5	202333	5	78985700	79096063	1	5	78950700	79106063
GAS8	2622	16	90086037	90111383	1	16	90051037	90121383
PCDHB2	56133	5	140474227	140476962	1	5	140439227	140486962
CEPT1	10390	1	111682249	111727724	1	1	111647249	111737724
DFNB31	25861	9	117164360	117267730	-1	9	117154360	117302730
SLC32A1	140679	20	37353105	37358015	1	20	37318105	37368015
PCDHB3	56132	5	140480234	140483406	1	5	140445234	140493406
CLDN7	1366	17	7163222	7167302	-1	17	7153222	7202302
ZNF273	101929245	7	64330550	64391344	1	7	64295550	64401344
ZNF273	285902	7	64330550	64391344	1	7	64295550	64401344
ZNF273	10793	7	64330550	64391344	1	7	64295550	64401344
SLC25A44	9673	1	156163880	156182587	1	1	156128880	156192587
MIR4520B	100616466	17	6558759	6558828	-1	17	6548759	6593828
MIR4520B	100616401	17	6558759	6558828	-1	17	6548759	6593828
MIR4520A	100616466	17	6558759	6558828	-1	17	6548759	6593828
MIR4520A	100616401	17	6558759	6558828	-1	17	6548759	6593828
PCDHB4	56131	5	140501581	140505201	1	5	140466581	140515201
SLC25A34	284723	1	16062900	16067891	1	1	16027900	16077891
ACTR5	79913	20	37377085	37400834	1	20	37342085	37410834
CREB3L3	84699	19	4153598	4173051	1	19	4118598	4183051
PCDHB5	26167	5	140514800	140517703	1	5	140479800	140527703
GAS2L3	283431	12	100967461	101022064	1	12	100932461	101032064
TMEM82	388595	1	16068917	16074477	1	1	16033917	16084477
PPP1R9A	55607	7	94536514	94925727	1	7	94501514	94935727
LCT	3938	2	136545410	136594750	-1	2	136535410	136629750
FNBP4	23360	11	47738072	47788995	-1	11	47728072	47823995
ATP6V1G1	9550	9	117350026	117360653	1	9	117315026	117370653
JPH1	56704	8	75146935	75233563	-1	8	75136935	75268563
CDSN	1041	6	31082867	31088223	-1	6	31072867	31123223
ZNF592	9640	15	85291866	85349659	1	15	85256866	85359659
VDR	7421	12	48235320	48336831	-1	12	48225320	48371831
PSORS1C2	170680	6	31105313	31107127	-1	6	31095313	31142127
C9orf91	203197	9	117373486	117408702	1	9	117338486	117418702
CNOT1	23019	16	58553855	58663790	-1	16	58543855	58698790
PMF1-BGLAP	100527963	1	156182773	156213123	1	1	156147773	156223123
FBLIM1	54751	1	16083102	16113089	1	1	16048102	16123089
SF3A3	10946	1	38422647	38456593	-1	1	38412647	38491593
SPATA12	353324	3	57094469	57109460	1	3	57059469	57119460
C3orf35	339883	3	37427760	37476988	1	3	37392760	37486988
TNFRSF1A	7132	12	6437923	6451280	-1	12	6427923	6486280
PPP1R16B	26051	20	37434348	37551667	1	20	37399348	37561667
SREBF1	6720	17	17713713	17740325	-1	17	17703713	17775325
DENND2D	79961	1	111729796	111747157	-1	1	111719796	111782157
SIGIRR	59307	11	405716	417455	-1	11	395716	452455
TNFSF15	9966	9	117546915	117568406	-1	9	117536915	117603406
GDAP1	54332	8	75233365	75401107	1	8	75198365	75411107
PCDHB6	56130	5	140529683	140532868	1	5	140494683	140542868
TNFSF8	944	9	117656003	117692697	-1	9	117646003	117727697
ENPP3	5169	6	131949582	132068553	1	6	131914582	132078553
MTX3	345778	5	79275584	79287082	-1	5	79265584	79322082
PCDHB7	56129	5	140552243	140555957	1	5	140517243	140565957
ERCC8	1161	5	60169658	60240900	-1	5	60159658	60275900
CCDC176	80127	14	74486056	74549566	1	14	74451056	74559566
PCDHB8	56128	5	140557371	140560081	1	5	140522371	140570081
JAZF1	221895	7	27870192	28220362	-1	7	27860192	28255362
ALPK3	57538	15	85359911	85416713	1	15	85324911	85426713
PCDHB16	57717	5	140560980	140565793	1	5	140525980	140575793
ANO4	121601	12	101111304	101522419	1	12	101076304	101532419
MIR497HG	100506755	17	6919137	6922978	-1	17	6909137	6957978
MIR497HG	574456	17	6919137	6922978	-1	17	6909137	6957978
MIR497HG	406971	17	6919137	6922978	-1	17	6909137	6957978
PCDHB10	56127	5	140571942	140575215	1	5	140536942	140585215
PCDHB10	56126	5	140571942	140575215	1	5	140536942	140585215
NFKBIZ	64332	3	101546835	101579866	1	3	101511835	101589866
ADM2	79924	22	50919985	50924869	1	22	50884985	50934869
ASAP1	50807	8	131064353	131455906	-1	8	131054353	131490906
PCDHB11	56125	5	140579183	140582618	1	5	140544183	140592618
SPEN	23013	1	16174359	16266955	1	1	16139359	16276955
FAM83D	81610	20	37554955	37581703	1	20	37519955	37591703
TMPRSS11E	28983	4	69313167	69363322	1	4	69278167	69373322
ST14	6768	11	130029457	130080271	1	11	129994457	130090271
BMP4	652	14	54416454	54425479	-1	14	54406454	54460479
MIR324	442898	17	7126616	7126698	-1	17	7116616	7161698
SIRT6	51548	19	4174106	4182601	-1	19	4164106	4217601
NUP160	23279	11	47799639	47870107	-1	11	47789639	47905107
MIOX	55586	22	50925213	50929077	1	22	50890213	50939077
ITGA9	3680	3	37493606	37865005	1	3	37458606	37875005
ZNF117	51351	7	64432154	64467062	-1	7	64422154	64502062
THBS4	7060	5	79287134	79379110	1	5	79252134	79389110
ERV3-1	2086	7	64451187	64467121	-1	7	64441187	64502121
PCDHB12	56124	5	140588269	140591696	1	5	140553269	140601696
PMF1	100527963	1	156182784	156212874	1	1	156147784	156222874
PMF1	11243	1	156182784	156212874	1	1	156147784	156222874
PCDHB13	56123	5	140593509	140596993	1	5	140558509	140606993
CPA1	1357	7	130020180	130027955	1	7	129985180	130037955
WDR81	124997	17	1619817	1641893	1	17	1584817	1651893
TIMM50	92609	19	39971052	39984422	1	19	39936052	39994422
SLC2A4	6517	17	7184986	7191576	1	17	7149986	7201576
PCDHB14	56122	5	140602931	140605858	1	5	140567931	140615858
ZNF92	168374	7	64838712	64866038	1	7	64803712	64876038
ABCG8	64241	2	44066103	44105605	1	2	44031103	44115605
EED	8726	11	85955586	85989855	1	11	85920586	85999855
PCDHB15	56121	5	140625147	140627799	1	5	140590147	140637799
SLC25A2	83884	5	140682196	140683612	-1	5	140672196	140718612
SLC28A1	9154	15	85427885	85518876	1	15	85392885	85528876
PI15	51050	8	75736772	75767264	1	8	75701772	75777264
FARP2	9855	2	242295658	242434256	1	2	242260658	242444256
CALR3	125972	19	16589868	16607003	-1	19	16579868	16642003
ZBTB44	29068	11	130096572	130184581	-1	11	130086572	130219581
TAF7	6879	5	140698057	140700330	-1	5	140688057	140735330
UGT2B17	7367	4	69402902	69434245	-1	4	69392902	69469245
TMEM41A	90407	3	185194284	185216845	-1	3	185184284	185251845
UGT2B15	7366	4	69512348	69536346	-1	4	69502348	69571346
RXRB	6257	6	33161365	33168630	-1	6	33151365	33203630
ACSM1	116285	16	20634559	20710212	-1	16	20624559	20745212
PPP3CA	5530	4	101944566	102269435	-1	4	101934566	102304435
LILRA3	11026	19	54799854	54809952	-1	19	54789854	54844952
CHI3L2	1117	1	111743393	111786062	1	1	111708393	111796062
C16orf3	750	16	90095316	90096309	-1	16	90085316	90131309
CREB5	401317	7	28338940	28865511	1	7	28303940	28875511
CREB5	9586	7	28338940	28865511	1	7	28303940	28875511
PCDHGA1	56114	5	140710252	140892546	1	5	140675252	140902546
FHL3	2275	1	38462442	38471278	-1	1	38452442	38506278
C19orf44	84167	19	16607122	16632163	1	19	16572122	16642163
CDKN3	1033	14	54863567	54886936	1	14	54828567	54896936
CRISPLD1	83690	8	75896750	75946793	1	8	75861750	75956793
PRDM7	11105	16	90122974	90158480	-1	16	90112974	90193480
TMEM106C	79022	12	48357352	48362661	1	12	48322352	48372661
LILRA5	353514	19	54818353	54824409	-1	19	54808353	54859409
BGLAP	632	1	156211753	156213112	1	1	156176753	156223112
UTP11L	51118	1	38474930	38490496	1	1	38439930	38500496
PCDHGA2	56113	5	140718539	140892546	1	5	140683539	140902546
THUMPD1	55623	16	20744986	20753406	-1	16	20734986	20788406
PCDHGA3	56112	5	140723601	140892546	1	5	140688601	140902546
IL17RD	54756	3	57124010	57204334	-1	3	57114010	57239334
LILRA4	23547	19	54844456	54850421	-1	19	54834456	54885421
TNC	3371	9	117782806	117880536	-1	9	117772806	117915536
ADAMTS8	11095	11	130274820	130298888	-1	11	130264820	130333888
RNF130	55819	5	179338651	179499118	-1	5	179328651	179534118
PCDHGB1	56104	5	140729828	140892546	1	5	140694828	140902546
UGT2B10	101929773	4	69681711	69696914	1	4	69646711	69706914
UGT2B10	7365	4	69681711	69696914	1	4	69646711	69706914
ZBTB17	7709	1	16268364	16302627	-1	1	16258364	16337627
FSHR	2492	2	49189296	49381676	-1	2	49179296	49416676
LRPPRC	10128	2	44113647	44223144	-1	2	44103647	44258144
DHX35	60625	20	37590942	37668366	1	20	37555942	37678366
VKORC1L1	154807	7	65338254	65424550	1	7	65303254	65434550
CHERP	10523	19	16628700	16653341	-1	19	16618700	16688341
ANO9	338440	11	417933	442011	-1	11	407933	477011
POU3F1	5453	1	38509523	38512450	-1	1	38499523	38547450
CASP7	840	10	115438942	115490662	1	10	115403942	115500662
CCHCR1	54535	6	31110216	31126015	-1	6	31100216	31161015
UGT2A3	79799	4	69794181	69817509	-1	4	69784181	69852509
RRAGC	64121	1	39303870	39325495	-1	1	39293870	39360495
BRF1	2972	14	105675623	105781926	-1	14	105665623	105816926
OR2A4	79541	6	132021520	132022635	-1	6	132011520	132057635
CTAGE9	100142659	6	132029581	132032206	-1	6	132019581	132067206
CTAGE9	100128553	6	132029581	132032206	-1	6	132019581	132067206
CTAGE9	643854	6	132029581	132032206	-1	6	132019581	132067206
ERI2	112479	16	20791515	20911671	-1	16	20781515	20946671
NAPEPLD	222236	7	102740223	102790007	-1	7	102730223	102825007
SENP3-EIF4A1	101928634	17	7466604	7482033	1	17	7431604	7492033
SENP3-EIF4A1	100533955	17	7466604	7482033	1	17	7431604	7492033
DDX11L10	100287029	16	61553	64093	1	16	26553	74093
ADAMTS15	170689	11	130318869	130346532	1	11	130283869	130356532
LMF2	91289	22	50941376	50946135	-1	22	50931376	50981135
SNORA67	101928634	17	7476144	7485342	1	17	7441144	7495342
SNORA67	26781	17	7476144	7485342	1	17	7441144	7495342
GUSB	2990	7	65425671	65447301	-1	7	65415671	65482301
SNORA48	652965	17	7478031	7478165	1	17	7443031	7488165
TM9SF1	10548	14	24658349	24682679	-1	14	24648349	24717679
PCDHGA4	56111	5	140734768	140892546	1	5	140699768	140902546
C11orf44	283171	11	130542851	130587247	1	11	130507851	130597247
RPL29P2	118432	17	7657638	7658294	1	17	7622638	7668294
PCDHGB2	56103	5	140739703	140892546	1	5	140704703	140902546
DEC1	50514	9	117904097	118164923	1	9	117869097	118174923
ENPP1	5167	6	132129156	132216295	1	6	132094156	132226295
C11orf73	51501	11	86013253	86056969	1	11	85978253	86066969
YBX2	51087	17	7191571	7197934	-1	17	7181571	7232934
ALDH6A1	4329	14	74523553	74551196	-1	14	74513553	74586196
DLL3	10683	19	39989535	39999121	1	19	39954535	40009121
PCDHGA5	56110	5	140743898	140892546	1	5	140708898	140902546
PCDHGB3	56102	5	140749831	140892546	1	5	140714831	140902546
LAIR1	3903	19	54865362	54882165	-1	19	54855362	54917165
UGT2B7	7364	4	69917081	69978705	1	4	69882081	69988705
SERINC5	256987	5	79407050	79551898	-1	5	79397050	79586898
LIPH	200879	3	185224050	185270401	-1	3	185214050	185305401
C1orf64	149563	1	16330731	16335302	1	1	16295731	16345302
PAPPA	5069	9	118916083	119164601	1	9	118881083	119174601
CHIA	27159	1	111833484	111863188	1	1	111798484	111873188
SLC38A7	55238	16	58699013	58719008	-1	16	58689013	58754008
ZPLD1	131368	3	101818088	102198685	1	3	101783088	102208685
SCARNA21	677763	17	7809440	7809578	1	17	7774440	7819578
PON1	5444	7	94926988	95025673	-1	7	94916988	95060673
HSPB7	27129	1	16340523	16346089	-1	1	16330523	16381089
SNX19	399979	11	130745331	130786404	-1	11	130735331	130821404
MIR4314	100422983	17	7991374	7991465	1	17	7956374	8001465
SNORD118	727676	17	8076772	8076905	-1	17	8066772	8111905
CTDSPL	10217	3	37903451	38025960	1	3	37868451	38035960
PTRF	284119	17	40554470	40575535	-1	17	40544470	40610535
HNF4G	3174	8	76320149	76479078	1	8	76285149	76489078
ADCY8	114	8	131792547	132054672	-1	8	131782547	132089672
LINC00324	284029	17	8123960	8127361	-1	17	8113960	8162361
ANKRD24	170961	19	4183351	4224811	1	19	4148351	4234811
SP7	121340	12	53720362	53739099	-1	12	53710362	53774099
RASGEF1C	255426	5	179527795	179636153	-1	5	179517795	179671153
PTDSS2	81490	11	448268	491393	1	11	413268	501393
SFRP5	6425	10	99526508	99531709	-1	10	99516508	99566709
UGT2B11	10720	4	70065669	70080449	-1	4	70055669	70115449
GOLGA7B	401647	10	99609996	99631337	1	10	99574996	99641337
SLC39A7	7922	6	33168222	33172216	1	6	33133222	33182216
EBI3	10148	19	4229495	4237528	1	19	4194495	4247528
SP1	6667	12	53773960	53810230	1	12	53738960	53820230
SERPINF2	5345	17	1646130	1658562	1	17	1611130	1668562
PDE8A	5151	15	85523671	85682376	1	15	85488671	85692376
EID2B	126272	19	40021630	40023494	-1	19	40011630	40058494
SCNN1A	6337	12	6456009	6486896	-1	12	6446009	6521896
SLC35E1	79939	19	16660642	16683193	-1	19	16650642	16718193
PCDHGA6	56109	5	140753651	140892546	1	5	140718651	140902546
MYCBP	100527950	1	39328636	39347289	-1	1	39318636	39382289
MYCBP	26292	1	39328636	39347289	-1	1	39318636	39382289
PIFO	128344	1	111888910	111895635	1	1	111853910	111905635
EID2	163126	19	40028890	40030870	-1	19	40018890	40065870
PMPCB	9512	7	102937869	102969958	1	7	102902869	102979958
CCDC81	60494	11	86085778	86134151	1	11	86050778	86144151
MCM6	4175	2	136597196	136633996	-1	2	136587196	136668996
PCDHGA7	56108	5	140762467	140892546	1	5	140727467	140902546
LGALS13	29124	19	40093164	40098116	1	19	40058164	40108116
PAQR6	79957	1	156213206	156217881	-1	1	156203206	156252881
PTPRJ	5795	11	48002113	48189670	1	11	47967113	48199670
MIR5587	100847028	16	585316	585368	1	16	550316	595368
MIR3176	100423037	16	593277	593366	1	16	558277	603366
NCAPH2	29781	22	50946645	50961901	1	22	50911645	50971901
CMAS	55907	12	22199108	22218608	1	12	22164108	22228608
GJA9	81025	1	39330175	39347289	-1	1	39320175	39382289
PCDHGB4	56101	5	140767452	140892546	1	5	140732452	140902546
PCDHGB4	8641	5	140767452	140892546	1	5	140732452	140902546
LGALS16	148003	19	40146534	40151287	1	19	40111534	40161287
GOT2	2806	16	58741035	58768261	-1	16	58731035	58803261
PLEKHS1	79949	10	115511213	115543188	1	10	115476213	115553188
PCDHGA8	9708	5	140772381	140892546	1	5	140737381	140902546
PCDHGA8	5098	5	140772381	140892546	1	5	140737381	140902546
CPVL	54504	7	29034847	29235067	-1	7	29024847	29270067
OVGP1	5016	1	111956936	111970399	-1	1	111946936	112005399
OR4B1	119765	11	48238344	48239314	1	11	48203344	48249314
PCDHGA9	56107	5	140782520	140892546	1	5	140747520	140902546
OR4X2	119764	11	48266608	48267622	1	11	48231608	48277622
LGALS14	56891	19	40194946	40200084	1	19	40159946	40210084
RHBDL2	54933	1	39351479	39407471	-1	1	39341479	39442471
OR4X1	390113	11	48285413	48286330	1	11	48250413	48296330
CEP41	95681	7	130033612	130082274	-1	7	130023612	130117274
BANK1	55024	4	102332443	102995969	1	4	102297443	103005969
PCDHGB6	56100	5	140787770	140892546	1	5	140752770	140902546
OR4S1	256148	11	48327775	48328704	1	11	48292775	48338704
MIR662	724032	16	820183	820277	1	16	785183	830277
MAFB	9935	20	39314488	39317880	-1	20	39304488	39352880
OR4C3	256144	11	48346472	48347507	1	11	48311472	48357507
PCDHGA10	56106	5	140792743	140892546	1	5	140757743	140902546
PON3	5446	7	94989256	95025680	-1	7	94979256	95060680
MED26	9441	19	16685718	16739873	-1	19	16675718	16774873
OR4A47	403253	11	48510269	48511332	1	11	48475269	48521332
AKIRIN1	79647	1	39456895	39471731	1	1	39421895	39481731
SPZ1	84654	5	79615444	79617661	1	5	79580444	79627661
TOP1	7150	20	39657458	39753127	1	20	39622458	39763127
TRIM49B	283116	11	49050504	49059579	1	11	49015504	49069579
MAPK9	5601	5	179660143	179719099	-1	5	179650143	179754099
CLCNKA	1187	1	16345370	16360545	1	1	16310370	16370545
PCDHGB7	56099	5	140797427	140892546	1	5	140762427	140902546
LIN52	91750	14	74551499	74667936	1	14	74516499	74677936
TRIM64C	646754	11	49075266	49080664	-1	11	49065266	49115664
ASTN2	23245	9	119187504	120177348	-1	9	119177504	120212348
PCDHGA11	56105	5	140800762	140891835	1	5	140765762	140901835
PCDHGA11	5098	5	140800762	140891835	1	5	140765762	140901835
TSSK4	283629	14	24674903	24677568	1	14	24639903	24687568
CRTAC1	55118	10	99624757	99790585	-1	10	99614757	99825585
WDR77	79084	1	111982512	111991998	-1	1	111972512	112026998
EIF5A	1984	17	7210318	7215774	1	17	7175318	7225774
HESX1	8820	3	57231944	57260549	-1	3	57221944	57295549
PCDHGA12	26025	5	140810185	140892546	1	5	140775185	140902546
CCDC94	55702	19	4247076	4269087	1	19	4212076	4279087
ZFHX4	79776	8	77593454	77779521	1	8	77558454	77789521
SMG5	23381	1	156219015	156252620	-1	1	156209015	156287620
CELSR3	1951	3	48673902	48700348	-1	3	48663902	48735348
NTM	50863	11	131240373	132206716	1	11	131205373	132216716
MCM2	4171	3	127317066	127341276	1	3	127282066	127351276
SERPINF1	5176	17	1665253	1680868	1	17	1630253	1690868
ATP6V0A1	535	17	40610862	40674629	1	17	40575862	40684629
ZFYVE16	9765	5	79703832	79775169	1	5	79668832	79785169
SHD	56961	19	4278598	4290721	1	19	4243598	4300721
RNH1	6050	11	494512	507300	-1	11	484512	542300
CDH8	1006	16	61681146	62070939	-1	16	61671146	62105939
UGT2B28	54490	4	70146217	70160768	1	4	70111217	70170768
ATP5F1	515	1	111991486	112005395	1	1	111956486	112015395
CTGF	1490	6	132269316	132272513	-1	6	132259316	132307513
TIMP2	7077	17	76849059	76921469	-1	17	76839059	76956469
TMIGD2	126259	19	4292229	4302428	-1	19	4282229	4337428
PLCG1	5335	20	39765600	39811629	1	20	39730600	39821629
ME3	10873	11	86152150	86383678	-1	11	86142150	86418678
VILL	50853	3	38029550	38048679	1	3	37994550	38058679
ST8SIA1	6489	12	22216707	22589975	-1	12	22206707	22624975
NDUFS5	4725	1	39491990	39500308	1	1	39456990	39510308
NDUFAF2	91942	5	60240956	60448853	1	5	60205956	60458853
TRIM32	22954	9	119449581	119463579	1	9	119414581	119473579
ALCAM	214	3	105085753	105295744	1	3	105050753	105305744
FOLH1	219595	11	49168187	49230222	-1	11	49158187	49265222
FOLH1	2346	11	49168187	49230222	-1	11	49158187	49265222
C1orf162	128346	1	112016414	112021134	1	1	111981414	112031134
CNIH1	10175	14	54893654	54908149	-1	14	54883654	54943149
