hgnc_symbol	entrezgene_id	CHR	win_start	win_end	gene_p	n_snps	mean_beta	best_snp	best_snp_p	gene_p_adj
HARS	101928623	5	140042758	140106609	0.917349961205456	1	0.0032384434891674	rs1623177	0.917349961205456	0.999969860142616
HARS	3035	5	140042758	140106609	0.917349961205456	1	0.0032384434891674	rs1623177	0.917349961205456	0.999969860142616
HARS2	23438	5	140036011	140088889	0.917349961205456	1	0.0032384434891674	rs1623177	0.917349961205456	0.999969860142616
ZMAT2	153527	5	140043265	140096248	0.917349961205456	1	0.0032384434891674	rs1623177	0.917349961205456	0.999969860142616
SLC10A2	6555	13	103686350	103754196	0.917358139173136	24	0.0032216894114045	rs1341439	0.0526603942988872	0.999969860142616
TJP2	9414	9	71701209	71880124	0.917369721832778	15	-0.00620848314216747	rs3739781	0.26742752813829	0.999969860142616
SLC43A3	29015	11	57164427	57230053	0.917451744379293	13	-0.00567880135877907	rs2903267	0.200760178664239	0.999969860142616
CHN2	644086	7	29126890	29563944	0.91749756983021	140	0.00150421174565409	rs10255035	0.0213732703627007	0.999969860142616
CHN2	1124	7	29126890	29563944	0.91749756983021	140	0.00150421174565409	rs10255035	0.0213732703627007	0.999969860142616
ZBTB20	26137	3	114046941	114901118	0.917533259092681	160	0.00451359150378622	rs1503673	0.0134535915439606	0.999969860142616
HUS1B	135458	6	645939	691963	0.917614388579274	5	-0.00420109127418111	rs9504589	0.326967658481197	0.999969860142616
TMEM43	79188	3	14131440	14195179	0.917660629473425	7	-0.0110343216120651	rs3731108	0.413322489474706	0.999969860142616
TEX9	374618	15	56501207	56748195	0.917662972583394	33	0.000969522473057511	rs10518854	0.128805187258716	0.999969860142616
ZFC3H1	196441	12	71993252	72096505	0.917691239458497	25	0.00616263582757774	rs1487282	0.225509191847761	0.999969860142616
SP2	6668	17	45938516	46016323	0.917709232173404	1	-0.00366064001710642	rs919463	0.917709232173404	0.999969860142616
PNPO	55163	17	45983872	46035654	0.917709232173404	1	-0.00366064001710642	rs919463	0.917709232173404	0.999969860142616
ATP11A	23250	13	113309643	113551482	0.917719232256406	34	-0.00279559038772817	rs34264706	0.117899995029216	0.999969860142616
CDH18	1016	5	19463060	20610982	0.91778795860092	99	0.00844388891084942	rs2434785	0.0250193735176078	0.999969860142616
AMY1B	278	1	104220037	104274302	0.917845882770633	7	-0.000752691715026633	rs9651170	0.256927138042402	0.999969860142616
AMY1B	277	1	104220037	104274302	0.917845882770633	7	-0.000752691715026633	rs9651170	0.256927138042402	0.999969860142616
AMY1B	276	1	104220037	104274302	0.917845882770633	7	-0.000752691715026633	rs9651170	0.256927138042402	0.999969860142616
BCLAF1	9774	6	136568001	136645989	0.917851054332645	15	-0.0272735037707881	rs7755097	0.15709400048903	0.999969860142616
MEDAG	84935	13	31445328	31509709	0.917904731665798	6	-0.0157445588317269	rs550704	0.39784990270144	0.999969860142616
TSPAN8	7103	12	71508865	71870678	0.917937725425336	42	0.0121361983497249	rs67774094	0.107007184887888	0.999969860142616
PGM5-AS1	572558	9	70960105	71007768	0.917938807591123	18	0.00532361386697225	rs10868935	0.253496851852453	0.999969860142616
NR2F1-AS1	441094	5	92735065	92956354	0.917941724033901	42	-0.00382107585869762	rs1010126	0.179787099112393	0.999969860142616
WBSCR16	653375	7	74431226	74525064	0.917990416663913	6	0.00564085284884621	rs13237829	0.297274406414017	0.999969860142616
WBSCR16	81554	7	74431226	74525064	0.917990416663913	6	0.00564085284884621	rs13237829	0.297274406414017	0.999969860142616
LINC00163	727699	21	46399779	46449001	0.918048532655416	3	-0.0112109233978169	rs2073376	0.576740730476998	0.999969860142616
NDFIP2-AS1	100874208	13	80041499	80090366	0.918097557326543	12	0.00806002697711304	rs12585567	0.154466523630872	0.999969860142616
FXYD6	100533181	11	117697693	117783201	0.918227561049461	15	0.00694042328090373	rs7940750	0.151710534331092	0.999969860142616
FXYD6	53826	11	117697693	117783201	0.918227561049461	15	0.00694042328090373	rs7940750	0.151710534331092	0.999969860142616
ACKR3	57007	2	237441430	237501001	0.918232127982753	11	0.0115205766976605	rs6709497	0.394841304202072	0.999969860142616
GPAM	57678	10	113899624	114010135	0.918289041936578	20	-0.0127686310946572	rs6585256	0.153373767359263	0.999969860142616
ZNF343	79175	20	2452463	2540348	0.918356645292401	25	0.013420869830822	rs6106895	0.0845121676990342	0.999969860142616
PRICKLE2-AS2	100874242	3	64054146	64101732	0.91838964781272	10	-0.00329644660512059	rs254856	0.376260709109343	0.999969860142616
LINC00948	100507027	10	61486753	61548203	0.918402213199525	7	-0.00887525487866371	rs16916274	0.371967897548757	0.999969860142616
CUEDC2	79004	10	104173002	104227418	0.918429136413867	10	0.0209947580748299	rs11191937	0.219199643558416	0.999969860142616
NSUN6	221078	10	18824490	18975551	0.918434997078908	25	-0.00106961249819781	rs1576313	0.230367446494678	0.999969860142616
EPHB3	2049	3	184244572	184310197	0.918555459599912	5	-0.0021884472658531	rs843371	0.674146436787014	0.999969860142616
PARP11	57097	12	3890213	4017608	0.918568635115765	49	-0.000371270426399287	rs10848954	0.0481751767065079	0.999969860142616
MYH15	22989	3	108089216	108283169	0.918614751032649	13	-0.0109505335442308	rs720022	0.201549027723661	0.999969860142616
MSMB	4477	10	51514498	51572517	0.918616305006573	7	0.00312813064769167	rs2026559	0.470930930154078	0.999969860142616
TMEM234	56063	1	32670073	32722972	0.91861761664728	3	0.0108851368978332	rs3806248	0.420959571036382	0.999969860142616
FAM167B	84734	1	32677834	32724457	0.91861761664728	3	0.0108851368978332	rs3806248	0.420959571036382	0.999969860142616
ZEB1	100996668	10	31572424	31828742	0.918627944133203	36	0.00225151117234025	rs1087929	0.166502146090691	0.999969860142616
ZEB1	6935	10	31572424	31828742	0.918627944133203	36	0.00225151117234025	rs1087929	0.166502146090691	0.999969860142616
PDPN	10630	1	13874960	13954452	0.918694794534935	29	-0.00491341381584138	rs12035581	0.120777364709157	0.999969860142616
MIR1273D	100422970	1	10252776	10297861	0.918721586444409	3	0.013327387234997	rs10492972	0.670481554826808	0.999969860142616
SLC13A5	284111	17	6578032	6651886	0.918724555562697	9	-0.0141917359843256	rs3786057	0.102080506173633	0.999969860142616
ASB9P1	728619	15	93303877	93349669	0.918728740744361	29	-0.000324626504852547	rs7166968	0.190231909957767	0.999969860142616
GPRC5A	9052	12	13008716	13080871	0.918748959933584	21	-0.015460225334165	rs2087051	0.291822835659304	0.999969860142616
RPL13AP20	387841	12	12993433	13039044	0.918748959933584	12	-0.0116203814230617	rs2087051	0.291822835659304	0.999969860142616
COMMD6	170622	13	76089350	76158575	0.918775867683987	7	-0.00486303440717776	rs9600653	0.226128591803747	0.999969860142616
SYNCRIP	10492	6	86308053	86388510	0.918780103507093	12	-0.000920162893968753	rs4644016	0.084044066786712	0.999969860142616
KRT81	3887	12	52669697	52720318	0.918787856262168	6	0.0235575532917248	rs17117940	0.153131309377028	0.999969860142616
MIR548S	100422862	2	11872570	11917651	0.918872860872898	16	0.00071599922838636	rs2581087	0.357449831366153	0.999969860142616
ACVR2A	92	2	148567086	148698393	0.918876071598273	12	0.00143926320857892	rs1900843	0.120723379177008	0.999969860142616
SOGA3	387104	6	127749551	127875500	0.918886530627151	6	0.00613127480863499	rs17055044	0.533211213654935	0.999969860142616
SOGA3	9729	6	127749551	127875500	0.918886530627151	6	0.00613127480863499	rs17055044	0.533211213654935	0.999969860142616
CDK7	1022	5	68495668	68583250	0.918894524229693	8	0.0165355904195985	rs33344	0.243880778966825	0.999969860142616
NGRN	51335	15	90773891	90826463	0.918906417825611	13	-0.00235924067674893	rs2073919	0.406454149755109	0.999969860142616
RASAL2	9462	1	178027864	178458644	0.918990728435277	21	0.012529613845034	rs3791026	0.191833075087415	0.999969860142616
TMEM196	256130	7	19748933	19848221	0.919040222662848	17	0.00956880256858415	rs17141931	0.36643461999073	0.999969860142616
PTPRK	5796	6	128279924	128876870	0.919087172422479	22	-0.0102091336062003	rs1361593	0.275461368764703	0.999969860142616
STK32B	55351	4	5018169	5512725	0.919139462126395	148	0.0100171752040734	rs10034967	0.0342828523949096	0.999969860142616
MIR3128	100422824	2	178110673	178155738	0.919175189100102	4	-0.0138702444066672	rs13006877	0.369616717819348	0.999969860142616
TMEM66	51669	8	29910528	29975723	0.91928164563516	13	-0.00147017053631627	rs7002761	0.220618750037252	0.999969860142616
LIPC	3990	15	58667768	58871151	0.919296659865877	19	-0.00572864038580448	rs12901551	0.193158194334169	0.999969860142616
MESDC2	23184	15	81229667	81317219	0.919336383690968	25	0.00761923845424157	rs11072996	0.0630208872699232	0.999969860142616
UGT2A1	10941	4	70444135	70553965	0.919359418228811	18	0.00588001750224939	rs11249502	0.131391955763193	0.999969860142616
UGT2A1	10941	4	70444912	70553967	0.919359418228811	18	0.00588001750224939	rs11249502	0.131391955763193	0.999969860142616
LEMD3	23592	12	65528351	65652107	0.91940656386686	21	0.0184047672351542	rs11175829	0.144087161589724	0.999969860142616
FXYD7	53822	19	35599154	35655204	0.919439737692506	6	-0.000109479713391538	rs12975690	0.487269015436325	0.999969860142616
PRICKLE2	166336	3	64069543	64466152	0.919479641276776	127	0.000268349031308103	rs9841975	0.0261634830255656	0.999969860142616
NSL1	25936	1	212889495	213000124	0.919527847927069	20	-0.00425846306737993	rs6663614	0.183268588347542	0.999969860142616
TATDN3	128387	1	212930170	212999968	0.919527847927069	10	-0.000309716927296095	rs11120070	0.474910265531563	0.999969860142616
OR2A5	393046	7	143712461	143758473	0.919569956101233	5	-0.00408154364447756	rs60388145	0.241339185617476	0.999969860142616
MMP12	4321	11	102723467	102780764	0.919604863442472	20	0.00652492486413106	rs947872	0.0610404640526998	0.999969860142616
SLX4IP	128710	20	10380951	10627477	0.919624357373646	36	0.0127993934202882	rs621238	0.0794480660441507	0.999969860142616
SNIP1	79753	1	37990050	38054903	0.919658632887588	3	0.0108191612769747	rs12120240	0.550912608068532	0.999969860142616
DNALI1	7802	1	37987520	38042458	0.919658632887588	2	0.00263102611880487	rs72663617	0.819319938507973	0.999969860142616
KCNQ1DN	55539	11	2856263	2903335	0.919666857389224	4	-0.0149355742096336	rs367035	0.229916714347306	0.999969860142616
OR1M1	125963	19	9168855	9214889	0.919767517652336	9	0.00559109103414361	rs78220710	0.348265808551039	0.999969860142616
ZNF71	58491	19	57071632	57147849	0.919787963126262	23	-0.0088719345218415	rs16987743	0.148516364315615	0.999969860142616
KIAA1239	57495	4	37210842	37461087	0.91981536081619	71	0.0066239806105673	rs17603961	0.0507678476004981	0.999969860142616
C4orf33	132321	4	129979472	130047795	0.919821019451184	8	-0.00103749395055057	rs1567193	0.236220710812597	0.999969860142616
B4GALT4	8702	3	118920579	118994950	0.919883127042049	8	-0.000664596204599073	rs1435653	0.20965984969318	0.999969860142616
PHF3	23469	6	64310725	64499229	0.919885640157892	6	0.00498923812083103	rs9351261	0.267272095959603	0.999969860142616
MBLAC2	153364	5	89744020	89805585	0.919920338655924	3	-0.00747954922026443	rs58358615	0.698683714568852	0.999969860142616
AP4B1-AS1	100287722	1	114364257	114453859	0.919943061702401	1	-0.00266277268045018	rs3789615	0.919943061702401	0.999969860142616
ZSCAN20	7579	1	33903246	33972107	0.919978069595448	17	-0.0130125239851197	rs504471	0.131178506930891	0.999969860142616
MYL7	58498	7	44168463	44215931	0.919980495152431	16	-0.00790445522763401	rs730497	0.344189443328855	0.999969860142616
TMEM184C	55751	4	148503534	148603195	0.919994016652466	9	-0.00145671493127652	rs7689055	0.159298922776639	0.999969860142616
OR5W2	390148	11	55671126	55717058	0.920074969620476	2	-0.00602620608051218	rs295635	0.524939718249447	0.999969860142616
OR5I1	10798	11	55692932	55738876	0.920074969620476	2	-0.00798856972557088	rs426948	0.554517767910407	0.999969860142616
PTCHD4	442213	6	47835764	48071425	0.920183033841356	26	-0.0103217770473594	rs9381631	0.128808709409603	0.999969860142616
MPP7	143098	10	28329922	28658415	0.920227545089748	55	0.00710098757051864	rs11007070	0.0888199388349392	0.999969860142616
PITPNA	5306	17	1411012	1501110	0.92028938341773	8	0.00358389047348102	rs1879488	0.418012017857231	0.999969860142616
EAF2	55840	3	121519030	121615373	0.920296363097503	11	-0.0110732806230785	rs4676736	0.252026875699612	0.999969860142616
ERCC1	2067	19	45900591	46017086	0.920341243391846	28	0.0041236925727383	rs4239537	0.0513021952259332	0.999969860142616
YIPF1	54432	1	54307392	54391407	0.920341915776309	19	-0.0114058408746663	rs4927095	0.192298359518693	0.999969860142616
DIO1	1733	1	54321912	54386759	0.920341915776309	16	-0.0107956232625186	rs4927095	0.192298359518693	0.999969860142616
CALB1	793	8	91060836	91142703	0.920375114020892	5	-0.0309832211878606	rs3210518	0.364200474093326	0.999969860142616
TP53TG1	11257	7	86944541	87009831	0.92039893385124	7	-0.000151129181830319	rs12704316	0.140449700497802	0.999969860142616
HOXC13-AS	100874366	12	54319112	54368427	0.920424629524402	8	0.0209231866566511	rs10876552	0.223343431139622	0.999969860142616
HOXC12	3228	12	54313618	54362740	0.920424629524402	8	0.0209231866566511	rs10876552	0.223343431139622	0.999969860142616
KRT77	374454	12	53073410	53132247	0.920449370896906	8	-0.00794167719625774	rs12809590	0.408650138117768	0.999969860142616
PAQR3	152559	4	79798281	79895592	0.92045262357761	13	-0.00278917395324675	rs72651590	0.315836667236223	0.999969860142616
UGT2B28	54490	4	70111217	70170768	0.920489955635338	7	-0.000180702390605	rs13123139	0.331688610320217	0.999969860142616
TMEM136	219902	11	120160838	120214391	0.920501654509347	7	-0.00700338833756729	rs2444242	0.346579077200847	0.999969860142616
MIR3167	100422918	11	126848354	126893438	0.920508133008708	4	-0.0191664550970072	rs55736595	0.428921606365289	0.999969860142616
DNAJB13	374407	11	73626364	73691411	0.920516683955701	11	-0.00700749066144178	rs680901	0.346027210557033	0.999969860142616
VIM-AS1	100507347	10	17246238	17306984	0.920538531434411	10	0.000694957871254295	rs10904927	0.214609278329986	0.999969860142616
TRDMT1	1787	10	17174253	17279053	0.920538531434411	14	-0.0088354451797244	rs10904907	0.11656910699178	0.999969860142616
VIM	7431	10	17235258	17289592	0.920538531434411	6	0.00514553601816103	rs911607	0.458216796886769	0.999969860142616
CTSL	1514	9	90305434	90356308	0.920598912334722	23	0.00640739601878415	rs10124509	0.0675000018206145	0.999969860142616
CSTF2T	23283	10	53445247	53494355	0.920608461411202	10	-0.00109611013301717	rs429497	0.180802454768434	0.999969860142616
FAM170B-AS1	100506733	10	50294884	50369592	0.92071420939072	15	-0.0064833332899435	rs61858188	0.177712604666975	0.999969860142616
BTBD9	114781	6	38126227	38642924	0.920763688552686	300	-0.000100069143440293	rs12176364	0.022493211641941	0.999969860142616
PAG1	55824	8	81870045	82059303	0.920800461382128	20	-0.00562804524366762	rs1911507	0.2216019706937	0.999969860142616
COPS4	51138	4	83920600	84006971	0.920840720452278	17	0.00744416819882833	rs9999681	0.156978188010209	0.999969860142616
EVC	2121	4	5677924	5840772	0.920893437333866	65	0.00429521497836081	rs1871584	0.0162243924093406	0.999969860142616
EFHD1	80303	2	233435767	233557491	0.920902871304383	4	-0.00334288623117086	rs838554	0.419145836418979	0.999969860142616
TTC13	79573	1	231031989	231149621	0.921072379869968	29	-0.00382572406321071	rs9431940	0.136266817666187	0.999969860142616
CNTFR-AS1	415056	9	34533013	34592827	0.921134557690722	9	-0.00816237001972235	rs7044318	0.15985299449763	0.999969860142616
LRRIQ1	84125	12	85395092	85667002	0.921167000370152	13	0.0213313800532703	rs7487599	0.286493739491282	0.999969860142616
UGT2B7	7364	4	69882081	69988705	0.921219643514812	11	-0.00148761979169228	rs6844047	0.302596371099762	0.999969860142616
TAAR5	9038	6	132899731	132945877	0.921242575649199	10	-0.00274508575939061	rs17062020	0.530859423284213	0.999969860142616
BLID	414899	11	121976062	122021923	0.92130516443916	3	-0.00752490743800982	rs11603835	0.728899523899618	0.999969860142616
VCPIP1	80124	8	67530722	67614452	0.921374964905731	10	0.00293737050619637	rs1074413	0.419496080325131	0.999969860142616
TBRG4	677795	7	45129699	45186646	0.921386424325347	6	0.00851193449309434	rs4720500	0.160442635051672	0.999969860142616
TBRG4	9238	7	45129699	45186646	0.921386424325347	6	0.00851193449309434	rs4720500	0.160442635051672	0.999969860142616
CNOT8	9337	5	154202113	154266353	0.921405730594695	11	-0.00462871996905828	rs11739888	0.379216927814119	0.999969860142616
MIR378H	100616306	5	154174018	154219100	0.921405730594695	6	0.00409975839761919	rs11744052	0.581768985370949	0.999969860142616
FAXDC2	10826	5	154188051	154273812	0.921405730594695	11	-0.00462871996905828	rs11739888	0.379216927814119	0.999969860142616
PACSIN2	11252	22	43221418	43446151	0.921424501062622	41	0.00590448773223303	rs9612040	0.0955541727303824	0.999969860142616
CCDC64	92558	12	120392673	120542298	0.921437904667847	9	0.00513914982101228	rs787820	0.307138489978782	0.999969860142616
KDM5A	5927	12	379295	533620	0.921516970049435	44	0.0042018532243973	rs10774270	0.0871719215590716	0.999969860142616
G3BP2	9908	4	76557966	76684709	0.921650562796748	34	0.00619443732896541	rs59660107	0.137539351555095	0.999969860142616
ABCC1	4363	16	16008434	16246931	0.92165603094267	53	0.00524948473901218	rs152033	0.116991297433399	0.999969860142616
USP45	85015	6	99870190	100004604	0.921670238626524	14	-0.00730404894018443	rs12199173	0.105098022862045	0.999969860142616
MIR5588	100847054	3	184960998	185006060	0.921714051964652	1	0.00769394415726709	rs7647886	0.921714051964652	0.999969860142616
